,CPI,Unemployment,GDP,Interest_Rate
NX,0.6674470006894135,-9.311447104293638,-0.0014932637542930394,-2.0417940681647124
NYT,0.12561010027751596,35.57073409897379,-0.001391797528413008,11.318362150205926
ODC,0.14328597582202887,15.634110753871546,-0.0009372052535390196,5.318553180896062
OGE,-0.2099667836203698,66.19395551032041,-0.0015118300074448143,20.65116910978203
OII,0.6284998482626037,35.408297755202696,-0.002846301339545221,12.138462283002905
OKE,-0.1613627025413465,81.90680675082649,-0.0021443300203856097,25.75507455544762
OLN,0.2557728522713606,-16.29417172405856,-0.00018405531833565192,-4.752388616670014
OLP,-0.2222611403329322,65.29495832999682,-0.001476809520511324,20.390985572348363
OMC,0.047695288282903724,37.62982710284811,-0.0013013001877268948,11.919174508098173
OMI,0.262147719367667,6.947895786477406,-0.0009532858520229226,2.6742321118308103
OPY,0.2700296527601804,97.03744978092526,-0.0037149038233366127,31.055679964058424
ORI,-0.24569948888861348,23.041225846872212,-7.291934083042406e-05,6.894920400037109
OXM,0.26474146504836343,3.2571877181686144,-0.0006837588489849722,0.8974455518744446
OXY,0.5436684065174491,-12.291132410864837,-0.0011303769327017932,-3.078211862946005
PAI,-0.04388058798606375,25.899144731096776,-0.0006786106881619958,8.102301678408374
PAR,0.6652455193355129,-132.94935534556444,0.0023561036279602376,-41.64355290465553
PBI,-0.07950503572369039,28.297292116407174,-0.0006948999982405724,8.8666805053333
PBT,0.07315934912410123,-1.004835347831817,-0.00017868486910521675,-0.23888116105143808
PCG,-0.1637863270187052,29.029299715864063,-0.00047500359789154345,8.931476619557484
PEG,0.641993391012246,-21.831482661041036,-0.001107334864624221,-5.954337956946551
PEO,0.4287670497077942,-0.893052946978417,-0.0011703627244615822,0.31872939171758274
PFE,-0.09541865916990792,29.433060574747422,-0.0006703899668600855,9.207937880480257
PG,0.12358530669829883,7.426098679858477,-0.0005986020448425222,2.582719010248364
PGR,0.22052979912258008,-31.86823036381966,0.0004189715558560181,-9.975496538457064
PH,0.47811156623889944,19.120649662230917,-0.0019339424399902327,6.876519047590964
PHG,0.34112832322013054,19.367475569060545,-0.0015411182065463436,6.556857843159101
PHI,0.34851348117378583,28.621181540422167,-0.001924327339050791,9.681249053750951
PHM,-0.4151321115863815,-9.162699902590196,0.0014542614416033217,-3.740305808122797
